City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,dunedin,-45.8742,170.5036,14.21,97,100,4.95,NZ,1681089530
367,alindao,5.0267,21.2088,24.27,78,100,1.66,CF,1681089598
368,neuquen,-38.9516,-68.0591,17.94,45,0,3.09,AR,1681089598
369,laguna,38.421,-121.4238,24.1,36,0,2.06,US,1681089598
370,isangel,-19.55,169.2667,30.05,69,7,2.66,VU,1681089599
371,lavrentiya,65.5833,-171.0,-17.78,74,64,3.97,RU,1681089599
372,tuatapere,-46.1333,167.6833,17.19,60,100,1.17,NZ,1681089599
373,magdalena,14.1999,121.429,29.64,68,100,3.89,PH,1681089198
374,constitucion,-35.3333,-72.4167,14.46,66,78,4.07,CL,1681089599
375,sangar,63.9242,127.4739,-11.42,87,100,6.89,RU,1681089600
376,valvedditturai,9.8167,80.1667,28.29,76,4,5.05,LK,1681089600
377,florianopolis,-27.6146,-48.5012,20.57,97,75,0.51,BR,1681089425
378,volot,57.9278,30.7025,3.61,92,19,1.78,RU,1681089601
379,carutapera,-1.195,-46.02,24.18,93,89,0.92,BR,1681089602
380,awbari,26.5921,12.7805,16.7,40,100,4.87,LY,1681089602
381,hailar,49.2,119.7,10.09,38,99,10.08,CN,1681089603
382,yulara,-25.2406,130.9889,28.95,23,43,4.02,AU,1681089603
383,ubinskoye,55.3068,79.6802,-2.02,89,95,5.62,RU,1681089604
384,moose factory,51.2585,-80.6094,10.0,34,0,5.14,CA,1681089604
385,hovd,48.0056,91.6419,-5.2,46,0,1.25,MN,1681089604
386,mahbubabad,17.6167,80.0167,25.69,52,0,1.62,IN,1681089605
387,zapolyarnyy,69.4154,30.8136,0.6,96,75,3.38,RU,1681089605
388,itoman,26.1247,127.6694,23.01,56,40,6.69,JP,1681089605
389,santa cruz,-17.8,-63.1667,21.7,88,20,1.54,BO,1681089576
390,hobyo,5.3505,48.5268,28.71,70,74,7.52,SO,1681089605
391,inuvik,68.3499,-133.7218,-5.52,73,100,4.63,CA,1681089606
392,wukari,7.85,9.7833,27.32,71,100,4.34,NG,1681089606
393,atambua,-9.1061,124.8925,24.65,89,97,2.68,ID,1681089607
394,hofn,64.2539,-15.2082,6.86,95,100,9.4,IS,1681089607
395,margate,51.3813,1.3862,12.05,76,100,3.13,GB,1681089607
396,gamba,-2.65,10.0,24.15,91,100,1.55,GA,1681089608
397,iralaya,15.0,-83.2333,25.63,74,0,4.75,HN,1681089494
398,san patricio,28.017,-97.5169,22.92,72,100,4.3,US,1681089608
399,husavik,66.0449,-17.3389,4.75,82,100,8.0,IS,1681089609
400,vila franca do campo,37.7167,-25.4333,16.23,91,5,1.82,PT,1681089609
401,kupang,-10.1667,123.5833,27.32,94,100,4.12,ID,1681089610
402,lagoa,39.05,-27.9833,15.35,92,4,5.16,PT,1681089610
403,raudeberg,61.9875,5.1352,4.98,37,100,7.3,NO,1681089610
404,roald,62.5833,6.1333,6.85,87,100,0.0,NO,1681089610
405,doha,25.2867,51.5333,19.17,33,0,2.57,QA,1681089363
406,batagay-alyta,67.8006,130.4114,-20.77,76,90,1.24,RU,1681089611
407,malanje,-9.5402,16.341,17.73,98,100,1.35,AO,1681089611
408,fairview,40.8126,-73.999,7.34,64,0,4.63,US,1681089611
409,cayenne,4.9333,-52.3333,25.02,94,0,0.51,GF,1681089611
410,olafsvik,64.8945,-23.7142,4.07,96,100,5.39,IS,1681089612
411,berlevag,70.8578,29.0864,2.0,80,94,13.89,NO,1681089612
412,cap-aux-meules,47.3821,-61.8597,1.01,55,20,7.2,CA,1681089612
413,walvis bay,-22.9575,14.5053,13.83,78,0,6.39,NA,1681089612
414,nhulunbuy,-12.2333,136.7667,30.34,70,75,3.6,AU,1681089613
415,ostrovnoy,68.0531,39.5131,-0.23,90,100,6.17,RU,1681089613
416,secunda,-26.55,29.1667,13.51,97,99,2.79,ZA,1681089613
417,mount isa,-20.7333,139.5,29.87,20,1,4.63,AU,1681089614
418,cordeiro,-22.0286,-42.3608,18.05,98,100,0.97,BR,1681089614
419,nanyang,32.9947,112.5328,19.16,63,84,5.18,CN,1681089614
420,preobrazheniye,42.9019,133.9064,10.7,55,6,3.24,RU,1681089615
421,goure,13.9835,10.2704,28.64,12,100,3.75,NE,1681089615
422,naberera,-4.2,36.9333,15.46,98,96,2.03,TZ,1681089616
423,miandoab,36.9694,46.1027,12.01,49,100,0.68,IR,1681089616
424,ilheus,-14.7889,-39.0494,27.9,83,20,2.57,BR,1681089616
425,jasper,37.2001,-94.3502,17.95,53,40,4.63,US,1681089335
426,kapustin yar,48.5831,45.7372,6.55,77,5,3.37,RU,1681089617
427,sovetskiy,61.3614,63.5842,-5.49,82,90,5.63,RU,1681089617
428,kargil,34.5667,76.1,-7.63,67,6,1.25,IN,1681089617
429,chongwe,-15.3292,28.682,17.37,86,73,1.36,ZM,1681089618
430,karymskoye,51.6167,114.35,-0.98,86,100,2.99,RU,1681089618
431,gouyave,12.1646,-61.7296,25.42,80,99,7.54,GD,1681089618
432,sunland park,31.7965,-106.58,28.25,12,0,1.54,US,1681089618
433,mogadishu,2.0371,45.3438,28.19,76,16,5.72,SO,1681089419
434,san pedro,14.35,121.0167,29.62,66,20,2.06,PH,1681089619
435,namibe,-15.1961,12.1522,23.39,77,8,2.7,AO,1681089619
436,katy,29.7858,-95.8244,20.88,75,80,1.34,US,1681089353
437,santa maria da vitoria,-13.3947,-44.1886,23.78,76,82,0.7,BR,1681089620
438,shediac,46.2198,-64.5411,2.29,48,20,3.6,CA,1681089336
439,minbu,20.1833,94.8833,29.45,32,0,2.32,MM,1681089621
440,shaping,22.7545,112.9565,20.53,72,84,3.51,CN,1681089622
441,talcahuano,-36.7167,-73.1167,14.82,88,0,1.03,CL,1681089622
442,fort-shevchenko,44.5086,50.263,10.75,74,1,2.78,KZ,1681089623
443,bonavista,48.6499,-53.1147,-4.5,69,98,7.86,CA,1681089624
444,vila velha,-20.3297,-40.2925,22.97,94,100,6.69,BR,1681089624
445,rocha,-34.4833,-54.3333,15.0,91,0,3.08,UY,1681089624
446,bluefields,12.0137,-83.7635,25.53,75,5,4.18,NI,1681089624
447,boden,65.8252,21.6886,-3.0,93,100,1.13,SE,1681089625
448,gondanglegi,-7.7479,112.0132,26.68,79,100,2.78,ID,1681089625
449,kigoma,-4.8769,29.6267,22.28,83,8,2.72,TZ,1681089626
450,havre-saint-pierre,50.2334,-63.5986,1.0,86,75,8.75,CA,1681089626
451,ayan,56.45,138.1667,-4.02,54,0,3.13,RU,1681089626
452,los llanos de aridane,28.6585,-17.9182,16.86,76,75,5.66,ES,1681089627
453,alta floresta,-9.8756,-56.0861,22.3,96,81,1.51,BR,1681089627
454,gigmoto,13.7796,124.39,27.79,71,41,6.12,PH,1681089627
455,mogocha,53.7333,119.7667,-4.99,72,100,5.53,RU,1681089628
456,jupiter,26.9342,-80.0942,24.03,84,67,2.24,US,1681089628
457,guiong,6.4186,122.0258,29.04,68,100,1.18,PH,1681089628
458,frejlev,57.0062,9.8171,6.75,65,100,3.09,DK,1681089629
459,santiago del estero,-27.7951,-64.2615,22.86,58,3,3.54,AR,1681089629
460,diapaga,12.0708,1.7889,30.28,13,100,1.9,BF,1681089630
461,gopalpur,19.2667,84.9167,28.13,59,0,1.89,IN,1681089630
462,petrivka,46.9695,30.9591,7.27,83,26,1.08,UA,1681089630
463,ngorongoro,-3.2397,35.4875,10.0,93,13,1.04,TZ,1681089631
464,auki,-8.7676,160.7034,29.24,73,78,1.02,SB,1681089631
465,almaznyy,48.0448,40.045,7.66,79,99,2.54,RU,1681089632
466,yelan,50.949,43.7378,5.3,59,0,2.27,RU,1681089633
467,victor harbor,-35.5667,138.6167,14.27,61,100,2.9,AU,1681089633
468,tafo,6.7345,-1.6127,23.91,91,100,1.86,GH,1681089633
469,katsuura,35.1333,140.3,16.62,54,3,8.62,JP,1681089634
470,skjervoy,70.0311,20.9714,-1.0,79,70,1.96,NO,1681089634
471,mastic beach,40.7668,-72.8521,6.66,69,0,4.47,US,1681089634
472,buta,2.7858,24.73,21.04,96,27,0.09,CD,1681089635
473,catmondaan,10.6861,124.0139,29.7,75,100,2.09,PH,1681089635
474,nogliki,51.8333,143.1667,-0.92,75,84,6.38,RU,1681089635
475,fuchu,35.6667,139.4833,18.11,36,20,2.06,JP,1681089635
476,changji,44.0167,87.3167,8.44,76,0,2.0,CN,1681089635
477,ambulu,-8.345,113.6058,25.86,88,93,0.9,ID,1681089636
478,asfi,32.2994,-9.2372,17.61,71,5,5.21,MA,1681089636
479,diego de almagro,-26.3667,-70.05,19.11,44,0,0.75,CL,1681089636
480,khani,41.9563,42.9566,10.76,61,100,3.08,GE,1681089636
481,vzmorye,54.6961,20.2361,1.05,88,21,2.47,RU,1681089637
482,dicabisagan,17.0818,122.4157,25.62,80,93,2.97,PH,1681089637
483,bimbo,4.2567,18.4158,22.12,84,77,0.51,CF,1681089637
484,perevolotskiy,51.8763,54.1938,4.3,45,86,1.37,RU,1681089638
485,cosala,24.4125,-106.6908,27.19,20,100,1.66,MX,1681089638
486,karachi,24.9056,67.0822,22.9,88,100,1.03,PK,1681089371
487,springbok,-29.6643,17.8865,5.54,79,0,1.47,ZA,1681089638
488,myitkyina,25.3833,97.4,24.54,35,0,0.59,MM,1681089639
489,ulaangom,49.9811,92.0667,-4.16,39,97,1.63,MN,1681089639
490,puerto baquerizo moreno,-0.9,-89.6,27.23,71,23,0.18,EC,1681089639
491,shingu,33.7333,135.9833,17.58,53,2,3.4,JP,1681089639
492,ambon,-3.6954,128.1814,32.08,62,20,3.09,ID,1681089640
493,boromo,11.75,-2.9333,29.98,25,100,2.32,BF,1681089640
494,petropavlovsk-kamchatskiy,53.0452,158.6483,1.33,100,75,4.0,RU,1681089640
495,kristiansund,63.1115,7.732,4.36,60,0,2.06,NO,1681089641
496,puerto leguizamo,-0.1934,-74.7819,21.8,98,28,0.7,CO,1681089641
497,caravelas,-17.7125,-39.2481,23.96,92,25,3.85,BR,1681089641
498,brownsville,25.9018,-97.4975,22.83,88,100,3.6,US,1681089641
499,nam som,17.7704,102.1895,28.61,53,16,1.52,TH,1681089642
500,kasongo-lunda,-6.4667,16.8167,21.4,97,100,0.4,CD,1681089642
501,dosso,13.049,3.1937,29.52,14,100,4.49,NE,1681089642
502,iqaluit,63.7506,-68.5145,-23.15,84,20,1.03,CA,1681089440
503,abu samrah,35.3029,37.1841,15.36,59,100,1.39,SY,1681089643
504,champerico,14.3,-91.9167,28.97,65,14,3.03,GT,1681089643
505,karpathos,35.507,27.2132,14.98,82,91,7.2,GR,1681089643
506,alihe,50.5667,123.7167,2.93,50,100,5.87,CN,1681089644
507,brae,60.3964,-1.353,7.01,88,100,11.6,GB,1681089644
508,mount gambier,-37.8333,140.7667,14.02,71,100,2.81,AU,1681089598
509,boyolangu,-8.1181,111.8935,26.58,79,100,2.22,ID,1681089644
510,micheweni,-4.9667,39.8333,26.72,82,91,2.17,TZ,1681089644
511,diamantino,-14.4086,-56.4461,22.91,93,57,0.52,BR,1681089645
